Location Code,Location Name,Location Display Name,Location Type,Parent Location Code,Active Status,Test Location,Timezone,Address Line 1,Address Line 2,City,State,Zip Code,Country,Phone Number,Phone Ext.,Email,Latitude,Longitude,Location Color,Auto-Wrap Time,Show Signed in Users,Enable Wait Smarter,Allow remote check-in,Cutoff Before Closing,Check In Lead Time,Use Appointments,Future Availability Window,Appointment Cutoff Window,Summary Email Notification Time,Reminder Email Notification Time,Reminder text message notification time,Lead time for appointment booking,Concurrency Mode,Max. no of Appointments,Float Priority Mode,Change Appointemnt Status,Appointment status to change,Allow request staff,Show in widget,Use Events
"9f10b93c-ee7a-4600-acf9-856d34cb4012","l76o2-Hoover-mouth","l76o2-Hoover-mouth","Area","Default","1","Default","Vladivostok Standard Time","74171 Corbin Mountain","Apt. 173","Daynaberg","Tennessee","29895-3266","Azerbaijan","465-147-8423","1","Jacques.Kuphal@yahoo.com","49.3592","162.8476","RGB(238,125,179)","11:35:06","1","0","0","11:35:06","11:35:06","0","45","15","11:35:06","2","2","1","null","7","2","0","No Show","1","0","1"
"fe46d5c6-5062-4dda-9dcb-babbc36e7b89","yl2v3-Toms River-fort","yl2v3-Toms River-fort","Holding Company","Default","0","Default","W. Europe Standard Time","4016 Carmelo Summit","Suite 300","New Ryanland","Maine","97825-1559","Guam","712-025-7812","0","Brandyn_Nitzsche25@yahoo.com","-16.8665","-54.8144","RGB(247,23,84)","11:35:06","0","0","0","11:35:06","11:35:06","1","65","68","11:35:06","1","1","1","null","35","3","0","No Show","1","0","1"
"8203b7b8-edf8-48fd-9e90-c16095357d45","cs14e-South Whittier-chester","cs14e-South Whittier-chester","Region","Default","1","Default","Central Standard Time (Mexico)","1999 Estrella Mews","Apt. 813","North Cameron","New York","70715-0006","Monaco","457-578-4327","1","Jayden97@hotmail.com","25.819","-107.9855","RGB(106,240,53)","11:35:06","0","0","1","11:35:06","11:35:06","0","57","48","11:35:06","0","0","0","null","65","3","1","Cancelled","0","0","0"
"8cc2782a-49a8-4804-ab06-8bc8ab4b8206","nkhl5-Champaign-fort","nkhl5-Champaign-fort","Organization","Default","1","Default","Afghanistan Standard Time","063 Turcotte Turnpike","Apt. 528","Port Bartberg","Wisconsin","24874-8980","Panama","877-220-5500","4","Mireya1@hotmail.com","10.69","-156.3384","RGB(168,147,164)","11:35:06","0","0","1","11:35:06","11:35:06","1","86","17","11:35:06","2","0","1","null","40","1","0","Assigned","0","0","0"
"5e3b5ace-eedc-46d9-b553-03ff75640502","gyi9d-Urbandale-mouth","gyi9d-Urbandale-mouth","Organization","Default","1","Default","Singapore Standard Time","022 Carmella Key","Apt. 573","Shawnee","Washington","16115","Taiwan","297-695-3653","1","Jody_King@yahoo.com","52.4287","43.9942","RGB(208,176,149)","11:35:06","1","1","1","11:35:06","11:35:06","0","31","14","11:35:06","2","1","0","null","23","2","0","No Show","0","0","1"
"c64a8fa9-04fb-4724-be10-c7e2cb35e54f","zpmk8-Los Angeles-haven","zpmk8-Los Angeles-haven","Region","Default","0","Default","Sri Lanka Standard Time","604 Rowena Lock","Apt. 108","Veumstad","Alabama","00333-0928","Antarctica (the territory South of 60 deg S)","197-205-2791","4","Tavares57@gmail.com","-11.8324","29.1726","RGB(249,240,156)","11:35:06","0","1","1","11:35:06","11:35:06","0","63","46","11:35:06","0","0","1","null","3","1","0","Assigned","0","0","0"
"7aee3534-8614-4cec-8e50-25babfc1d3f8","4qi14-New Rochelle-furt","4qi14-New Rochelle-furt","Area","Default","1","Default","Sri Lanka Standard Time","395 Casimer Summit","Apt. 330","Austin","Utah","36263-1007","Rwanda","299-929-7093","1","Hal.Berge60@gmail.com","-53.6026","26.5659","RGB(146,68,62)","11:35:06","0","0","1","11:35:06","11:35:06","1","62","2","11:35:06","2","0","2","null","13","3","1","Assigned","1","1","1"
"10b6879b-99c4-46fa-9107-66d26fa4a6fc","tonoh-Rowland Heights-land","tonoh-Rowland Heights-land","Area","Default","0","Default","Canada Central Standard Time","069 O'Conner Trail","Apt. 397","Livonia","Alaska","58194-5927","Tokelau","947-951-0344","1","Junior_Yost@yahoo.com","-5.7272","142.8061","RGB(137,44,61)","11:35:06","1","0","1","11:35:06","11:35:06","0","78","58","11:35:06","1","0","2","null","70","1","1","Completed","1","0","0"
"211a52ac-9ae4-44f5-a4f7-2b7b624aa2bc","b2237-Cedar Park-land","b2237-Cedar Park-land","Branch","Default","0","Default","Magadan Standard Time","75293 Jillian Park","Apt. 218","North Buster","Mississippi","49789","Austria","387-337-5872","1","Pasquale78@gmail.com","32.3974","-89.7752","RGB(143,104,247)","11:35:06","0","1","1","11:35:06","11:35:06","1","45","77","11:35:06","1","0","2","null","31","2","1","Assigned","0","0","0"
"aae796dc-3627-492a-993b-c37250ec0593","2cvj6-Silver Spring-view","2cvj6-Silver Spring-view","Branch","Default","1","Default","FLE Standard Time","98105 Conn Square","Suite 229","North Alvina","Connecticut","82071","Austria","633-947-6422","3","Gideon0@yahoo.com","74.1859","97.0055","RGB(216,247,194)","11:35:06","0","0","0","11:35:06","11:35:06","1","52","100","11:35:06","1","0","1","null","59","3","0","Assigned","0","0","1"
"05304c83-9082-4b80-8fd7-fa55858e2bd8","g1o91-Portsmouth-side","g1o91-Portsmouth-side","Branch","Default","1","Default","Ekaterinburg Standard Time","157 Carter Estate","Suite 792","New Bridgetmouth","South Dakota","99816-1773","Cocos (Keeling) Islands","179-918-7459","2","Verdie.Frami@hotmail.com","1.1757","10.1668","RGB(49,22,134)","11:35:06","1","0","0","11:35:06","11:35:06","0","46","46","11:35:06","0","2","0","null","36","2","0","Cancelled","0","1","0"
"a1eba81d-7ee6-4220-93d1-a63b9617d269","b01t6-Cranston-shire","b01t6-Cranston-shire","Organization","Default","1","Default","Jordan Standard Time","98802 Dicki Lights","Suite 218","Port Elsiebury","Oregon","82492-3404","Hong Kong","242-103-7956","4","Pedro.Reynolds93@gmail.com","87.829","-113.2285","RGB(13,250,255)","11:35:06","1","1","1","11:35:06","11:35:06","1","44","19","11:35:06","1","1","1","null","11","2","1","Cancelled","1","0","0"
"91813a52-d2a4-4bf8-aedf-8cae66bc08d7","myuxm-San Rafael-town","myuxm-San Rafael-town","Department","Default","0","Default","Cen. Australia Standard Time","1213 Wisozk Stravenue","Apt. 791","South Romaine","Georgia","56635","Lebanon","729-500-7021","2","Mateo_Homenick28@yahoo.com","-15.5227","22.595","RGB(93,166,171)","11:35:06","1","0","1","11:35:06","11:35:06","0","99","27","11:35:06","2","2","2","null","41","2","1","Assigned","1","1","1"
"ec21564f-f9ff-486d-ad3a-cb2d7797cd85","9cdqg-Oceanside-view","9cdqg-Oceanside-view","Branch","Default","1","Default","New Zealand Standard Time","14354 Gleichner Meadow","Suite 256","Murray","New York","76333-9281","Haiti","472-800-8637","2","Dexter_Abernathy28@gmail.com","45.0808","-90.7689","RGB(83,228,69)","11:35:06","0","0","0","11:35:06","11:35:06","0","77","24","11:35:06","0","2","1","null","20","2","0","Added","0","0","0"
"42d5c302-c39e-497b-8f5d-6764e1d7231c","1ctt6-Cranston-berg","1ctt6-Cranston-berg","Holding Company","Default","0","Default","Cape Verde Standard Time","48171 Derrick Light","Suite 401","Findlay","West Virginia","23153-1427","Kenya","381-617-3532","2","Martin_Gerlach22@yahoo.com","73.5045","165.1061","RGB(37,124,231)","11:35:06","1","1","0","11:35:06","11:35:06","0","100","73","11:35:06","0","2","2","null","59","2","0","Assigned","0","1","1"
"df90e4f1-f9c5-42b0-beb4-7c2393ae8eda","up2yg-Rockwall-port","up2yg-Rockwall-port","Region","Default","0","Default","West Pacific Standard Time","86113 Romaguera Roads","Apt. 683","West Chloeland","Mississippi","93062","Belarus","426-454-7579","0","Pete31@gmail.com","-32.1895","-73.0862","RGB(216,52,118)","11:35:06","1","0","0","11:35:06","11:35:06","1","90","29","11:35:06","0","2","0","null","53","1","0","Assigned","1","1","1"
"53414fdb-75b5-41ec-a892-598482f0bf36","xwmp2-Ellicott City-furt","xwmp2-Ellicott City-furt","Department","Default","1","Default","Greenland Standard Time","4647 Hope Burg","Suite 381","Ulisesville","Oklahoma","91613-8461","Cocos (Keeling) Islands","168-622-6241","0","Elroy52@hotmail.com","47.677","-157.0396","RGB(183,29,223)","11:35:06","0","0","1","11:35:06","11:35:06","1","42","46","11:35:06","2","0","1","null","74","2","0","No Show","1","1","0"
"b472704d-c40a-4ca9-9257-05b34d1c5bce","yve68-Spring Valley-view","yve68-Spring Valley-view","Region","Default","0","Default","Arab Standard Time","214 Macejkovic Mount","Apt. 294","North Dariusstad","Tennessee","77026-8957","Swaziland","134-557-5375","4","Jamaal_Rolfson34@yahoo.com","-62.2001","-6.6317","RGB(238,209,178)","11:35:06","0","0","1","11:35:06","11:35:06","1","75","70","11:35:06","0","1","0","null","14","2","1","Assigned","0","0","1"
"5cc5ecb1-c8ee-4bd4-844b-683f5fcd25aa","q20i2-Cleveland-port","q20i2-Cleveland-port","Department","Default","1","Default","Singapore Standard Time","697 Hirthe Course","Suite 878","Brendanton","New Jersey","50955-7235","Montserrat","694-527-6945","2","Gabrielle.Goodwin@gmail.com","-14.5065","86.8885","RGB(144,176,225)","11:35:06","1","0","1","11:35:06","11:35:06","0","100","70","11:35:06","0","0","1","null","13","2","1","Cancelled","0","1","0"
"f2506810-3d99-4eaf-bbb3-a823dbb9ea8d","9fmru-Medford-mouth","9fmru-Medford-mouth","Area","Default","0","Default","Vladivostok Standard Time","25015 Marlen Key","Apt. 902","Joplin","Colorado","27425-7463","Mozambique","752-570-3226","1","Stephon95@yahoo.com","-44.157","41.7278","RGB(201,203,219)","11:35:06","1","1","0","11:35:06","11:35:06","0","27","100","11:35:06","2","2","1","null","8","2","1","Completed","0","1","0"
"d75c6b47-90b2-4236-b44b-4e0de6c0d11e","mjdgx-Deerfield Beach-ton","mjdgx-Deerfield Beach-ton","Branch","Default","0","Default","W. Central Africa Standard Time","6689 Zakary Centers","Suite 286","Lee's Summit","South Carolina","51623","Guam","506-913-4182","2","Rosalyn86@hotmail.com","88.4389","120.5459","RGB(45,144,161)","11:35:06","1","1","1","11:35:06","11:35:06","1","68","19","11:35:06","2","0","0","null","46","2","1","Completed","0","1","0"
"c333227d-40aa-42de-9cdd-0f7944a41505","1kjim-Harrisburg-land","1kjim-Harrisburg-land","Branch","Default","1","Default","Alaskan Standard Time","72628 Gisselle Locks","Suite 960","Valentinaview","Minnesota","38730","Congo","278-719-3808","2","Edyth_Cormier41@yahoo.com","3.0577","171.8036","RGB(169,209,31)","11:35:06","0","1","1","11:35:06","11:35:06","1","93","6","11:35:06","2","2","2","null","45","2","1","Added","0","1","0"
"132c9189-b7de-4a5b-9085-620f2d53b49e","3aqtx-St. Louis Park-town","3aqtx-St. Louis Park-town","Department","Default","1","Default","Kamchatka Standard Time","13199 Mina Well","Apt. 193","Port Maximillian","Texas","99695","Burkina Faso","866-981-1388","1","Imelda.Miller@yahoo.com","-44.8982","-19.8394","RGB(187,121,94)","11:35:06","1","1","0","11:35:06","11:35:06","1","73","91","11:35:06","2","0","0","null","73","3","1","Assigned","0","0","1"
"c699414e-b2a0-4397-b762-bcf6af9f60e4","2gd9g-Ponce-port","2gd9g-Ponce-port","Region","Default","0","Default","Myanmar Standard Time","802 Simonis Orchard","Suite 758","Port Yazminview","Texas","38715-2864","Belize","315-383-5848","1","Tressa_Robel@gmail.com","40.9982","-154.9099","RGB(8,24,160)","11:35:06","1","0","1","11:35:06","11:35:06","0","15","17","11:35:06","1","0","1","null","49","2","1","Added","0","0","0"
"5e864128-79d5-4dac-8465-124588f610fa","52ads-Nampa-shire","52ads-Nampa-shire","Department","Default","1","Default","Atlantic Standard Time","77427 Eloisa Freeway","Apt. 041","West Anissaview","Nebraska","54879-0391","Guinea","944-602-7922","4","Christ_Bode99@hotmail.com","-25.8496","-44.1322","RGB(144,208,161)","11:35:06","1","1","0","11:35:06","11:35:06","1","81","2","11:35:06","2","0","0","null","99","2","1","Assigned","0","1","0"
"a5e82494-122d-43e7-82bd-a6e87bad977c","yewqa-Indio-mouth","yewqa-Indio-mouth","Holding Company","Default","0","Default","Namibia Standard Time","607 Adams Course","Suite 370","West Lonfurt","Arizona","63533","Oman","595-905-2206","1","Darrick.Boyer87@gmail.com","-71.0536","-28.2968","RGB(172,158,110)","11:35:06","1","1","0","11:35:06","11:35:06","0","37","77","11:35:06","2","0","2","null","59","2","0","Cancelled","1","0","0"
"8aaeadf4-d1da-4b49-ad39-525d36a8bb2e","asl9t-Camden-haven","asl9t-Camden-haven","Organization","Default","1","Default","SA Pacific Standard Time","079 Mary Ranch","Apt. 128","Cassinside","New Hampshire","03872","Holy See (Vatican City State)","300-962-7871","4","Dane.Collier@hotmail.com","40.5528","98.8459","RGB(20,24,174)","11:35:06","1","0","1","11:35:06","11:35:06","1","85","58","11:35:06","1","0","0","null","72","2","1","Completed","1","0","1"
"2a82790f-7acc-4337-a824-7caa2ce6aa08","9665g-Mobile-berg","9665g-Mobile-berg","Region","Default","1","Default","E. Europe Standard Time","29800 Nicklaus Passage","Suite 554","Araport","Missouri","28377","Afghanistan","932-423-9948","3","Bryon59@hotmail.com","2.0734","-82.1938","RGB(18,113,196)","11:35:06","0","1","1","11:35:06","11:35:06","0","8","88","11:35:06","1","0","1","null","7","3","1","Cancelled","0","0","0"
"f4b5015a-5069-4115-8c62-b8231083b64a","9e2w3-Owensboro-shire","9e2w3-Owensboro-shire","Area","Default","1","Default","Fiji Standard Time","655 Barry Land","Suite 353","Port Adalberto","Virginia","30222","United States of America","056-920-8985","1","Kaden_Torphy@gmail.com","-36.9819","95.3882","RGB(146,225,90)","11:35:06","0","0","0","11:35:06","11:35:06","0","46","37","11:35:06","0","0","2","null","12","3","1","Assigned","0","1","1"
"c22f43c4-9dcb-4ffc-8728-b959ef36d31f","93sw2-Tucson-view","93sw2-Tucson-view","Branch","Default","0","Default","Nepal Standard Time","5900 Luettgen Springs","Suite 605","Runtehaven","Kansas","96000-6728","Uganda","655-955-7643","0","Marilie_Altenwerth6@yahoo.com","-15.5392","137.3939","RGB(159,226,224)","11:35:06","0","0","1","11:35:06","11:35:06","1","40","3","11:35:06","2","1","0","null","93","2","0","Assigned","1","1","1"
"ee49e7b5-b88a-4f5e-a1ec-e15a11f3f673","qzfen-Provo-ville","qzfen-Provo-ville","Organization","Default","1","Default","Taipei Standard Time","3465 Franecki Courts","Suite 416","Shoreline","Kansas","44266","Mongolia","354-835-4570","0","Jesus.Graham52@gmail.com","-56.174","-24.6569","RGB(133,189,62)","11:35:06","1","1","0","11:35:06","11:35:06","1","76","101","11:35:06","2","2","2","null","88","3","1","Cancelled","0","0","1"
"e2fcdbdf-ecd0-47f7-8951-466e01ae5332","ey9yg-Rockford-borough","ey9yg-Rockford-borough","Branch","Default","0","Default","Arabian Standard Time","153 Casper Throughway","Suite 815","New Napoleonville","Washington","79876","Portugal","933-025-1733","3","Yolanda.Koelpin14@hotmail.com","64.1106","166.5085","RGB(61,251,161)","11:35:06","1","0","1","11:35:06","11:35:06","0","90","51","11:35:06","0","0","2","null","67","1","0","No Show","1","1","1"
"922a230e-9f9e-435e-ae5e-6b991c405914","y9mdb-Chandler-ville","y9mdb-Chandler-ville","Branch","Default","1","Default","UTC+12","2524 Hyatt Summit","Suite 758","Nicolasborough","Alabama","41264","Turkmenistan","033-567-7527","0","Lorna_Stanton@yahoo.com","-10.0071","-131.0025","RGB(140,194,49)","11:35:06","0","0","1","11:35:06","11:35:06","0","15","25","11:35:06","2","0","1","null","16","1","1","No Show","1","1","1"
"53af0abc-f3f7-4601-a799-b9dbb00fe017","f5drl-Elgin-port","f5drl-Elgin-port","Region","Default","0","Default","GMT Standard Time","91600 Hauck Fall","Apt. 499","Port Devon","Iowa","06020-4062","Thailand","486-941-2904","0","Gerard_Williamson7@hotmail.com","-68.9527","0.0314","RGB(112,225,82)","11:35:06","0","0","0","11:35:06","11:35:06","0","43","91","11:35:06","1","1","0","null","14","2","1","Assigned","0","1","1"
"7b9b4a48-58ef-4510-9f6c-59849f16eba4","4nn5k-Plainfield-ville","4nn5k-Plainfield-ville","Region","Default","0","Default","Kaliningrad Standard Time","0726 Jadon Plaza","Apt. 781","Lake Pearlinefort","Mississippi","20648","Sweden","915-934-8559","3","Moshe26@yahoo.com","-82.644","153.2025","RGB(168,63,220)","11:35:06","1","0","0","11:35:06","11:35:06","1","97","90","11:35:06","2","2","2","null","74","2","0","Cancelled","0","0","0"
"42018c16-aec6-4955-bb57-1f596241617e","qnoey-Kenner-ville","qnoey-Kenner-ville","Holding Company","Default","1","Default","Newfoundland Standard Time","1468 Murphy Crest","Suite 934","South Alfordton","Oregon","20240","Cook Islands","439-910-8500","1","Francisco_Lubowitz@hotmail.com","-1.5004","-164.9711","RGB(97,222,183)","11:35:06","0","1","0","11:35:06","11:35:06","1","78","80","11:35:06","2","2","0","null","77","3","0","Cancelled","1","1","1"
"16e0712f-ba85-476c-9a64-a9912c94e9d4","fzkea-Huntsville-borough","fzkea-Huntsville-borough","Holding Company","Default","1","Default","Central Europe Standard Time","1945 Cristopher Vista","Suite 715","West Travonland","Colorado","81664","Guadeloupe","231-245-4257","0","Monserrat_Daugherty@yahoo.com","76.5391","7.6944","RGB(236,71,162)","11:35:06","0","0","1","11:35:06","11:35:06","1","44","64","11:35:06","2","0","0","null","83","3","1","Cancelled","0","1","0"
"bc5e7d64-95e8-4070-a312-bfc00124f941","wk0ba-Dublin-shire","wk0ba-Dublin-shire","Organization","Default","1","Default","Mountain Standard Time (Mexico)","46502 Ali Fields","Suite 196","Highland","West Virginia","08128-8286","Afghanistan","952-180-8814","4","Zaria_Kohler@gmail.com","-43.0203","-120.1163","RGB(11,76,68)","11:35:06","1","1","1","11:35:06","11:35:06","1","81","68","11:35:06","2","1","1","null","5","2","1","Assigned","1","1","0"
"e681acda-3725-4c46-96ac-bc7231d5d99e","5mnf1-Wesley Chapel-furt","5mnf1-Wesley Chapel-furt","Holding Company","Default","0","Default","Greenwich Standard Time","670 Aric Trail","Suite 017","South Alfredohaven","Iowa","34453-7159","Saint Barthelemy","752-117-4978","1","Gail.Gutkowski39@hotmail.com","73.0919","-77.9909","RGB(235,250,106)","11:35:06","1","1","0","11:35:06","11:35:06","0","94","3","11:35:06","1","0","1","null","3","2","0","Completed","0","0","0"
"e584076d-b82c-406b-9ed2-90e98ce35765","qm1hq-Pasadena-burgh","qm1hq-Pasadena-burgh","Region","Default","1","Default","E. Australia Standard Time","40383 Nicholaus Common","Apt. 735","East Keara","Arizona","67956-1948","South Africa","261-234-5223","2","Foster.Lakin95@hotmail.com","4.9272","-62.2204","RGB(202,128,108)","11:35:06","0","1","0","11:35:06","11:35:06","1","40","20","11:35:06","1","0","2","null","16","2","0","Completed","0","1","1"
"b21e0748-0e53-4159-b37e-2ee7a4e1919d","8r4ck-Arlington-bury","8r4ck-Arlington-bury","Branch","Default","1","Default","Bangladesh Standard Time","755 Rocky Rue","Apt. 165","Turcottehaven","Illinois","12529","Portugal","433-872-1154","3","Katlynn.Romaguera@hotmail.com","-83.8015","27.0852","RGB(130,75,72)","11:35:06","0","1","1","11:35:06","11:35:06","0","4","71","11:35:06","1","1","2","null","85","1","1","Assigned","0","0","0"
"72c2e6f8-2323-4434-83e1-0156f8e25042","r5bxz-Monterey Park-chester","r5bxz-Monterey Park-chester","Region","Default","0","Default","Jordan Standard Time","4913 Emile Mission","Apt. 852","San Buenaventura (Ventura)","Michigan","01591-3375","Cocos (Keeling) Islands","748-191-1298","2","Willow77@gmail.com","-15.7732","-77.162","RGB(179,223,189)","11:35:06","1","1","1","11:35:06","11:35:06","1","31","18","11:35:06","0","1","1","null","86","2","1","Completed","0","0","0"
"bcb459fd-d016-4673-be38-9610bef17374","iyhv0-Palm Bay-ton","iyhv0-Palm Bay-ton","Holding Company","Default","1","Default","Central America Standard Time","501 Casper Track","Suite 200","North Laurianne","Delaware","20758-9146","Vanuatu","464-950-6525","1","Lloyd.Ankunding@gmail.com","-61.4721","104.8602","RGB(70,211,36)","11:35:06","1","0","0","11:35:06","11:35:06","0","74","81","11:35:06","1","1","1","null","32","3","1","Assigned","1","1","0"
"f814b6bc-7387-4e31-ad75-ef8c9ceb4cd0","3vqi5-Boynton Beach-bury","3vqi5-Boynton Beach-bury","Region","Default","1","Default","Namibia Standard Time","8888 Alysha Tunnel","Suite 244","Taunton","Nebraska","21665-4306","Finland","868-658-7511","0","Kenneth82@gmail.com","-27.0326","75.1386","RGB(49,226,237)","11:35:06","1","1","0","11:35:06","11:35:06","1","22","10","11:35:06","1","1","2","null","7","3","0","Assigned","0","0","0"
